Date,Ticker,Prix_Cloture,Rendement,SMA_50,SMA_200
2019-05-07,AAPL,48.475162506103516,-0.026956967324521464,46.00012741088867,
2019-05-08,AAPL,48.48472213745117,0.0001972067931994559,46.136668319702146,
2019-05-09,AAPL,47.96379470825195,-0.01074415622559255,46.2602099609375,
2019-05-10,AAPL,47.29932403564453,-0.01385358845456619,46.37868209838867,
2019-05-13,AAPL,44.550323486328125,-0.05811923543018871,46.433476486206054,
2019-05-14,AAPL,45.25556945800781,0.01583032212765234,46.49816993713379,
2019-05-15,AAPL,45.797691345214844,0.011979119779059744,46.57523536682129,
2019-05-16,AAPL,45.596195220947266,-0.004399700472863088,46.65309761047363,
2019-05-17,AAPL,45.33711624145508,-0.005682030665864923,46.73543251037598,
2019-05-20,AAPL,43.91943359375,-0.031269801990819746,46.78745407104492,
2019-05-21,AAPL,44.761417388916016,0.019171098674775067,46.82768829345703,
2019-05-22,AAPL,43.8450813293457,-0.020471560397844257,46.839989547729495,
2019-05-23,AAPL,43.09665298461914,-0.017069835932215227,46.833498840332034,
2019-05-24,AAPL,42.93112564086914,-0.003840839886315006,46.814043579101565,
2019-05-28,AAPL,42.75362777709961,-0.004134479614029907,46.77961624145508,
2019-05-29,AAPL,42.549739837646484,-0.004768903834690086,46.732030639648436,
2019-05-30,AAPL,42.77042007446289,0.00518640625438449,46.695979537963865,
2019-05-31,AAPL,41.99560546875,-0.018115665087318433,46.63664222717285,
2019-06-03,AAPL,41.571014404296875,-0.010110368923459734,46.53569343566895,
2019-06-04,AAPL,43.09185028076172,0.03658404535607507,46.48446922302246,
2019-06-05,AAPL,43.78750991821289,0.016143647416359652,46.458197860717775,
2019-06-06,AAPL,44.43037796020508,0.014681539169341784,46.454103546142576,
2019-06-07,AAPL,45.61297607421875,0.02661688169911325,46.465632095336915,
2019-06-10,AAPL,46.19588851928711,0.012779531072909522,46.487624130249024,
2019-06-11,AAPL,46.730804443359375,0.011579297232240382,46.51443603515625,
2019-06-12,AAPL,46.58211135864258,-0.003181907234167558,46.53210899353027,
2019-06-13,AAPL,46.5724983215332,-0.00020636756963121616,46.536303482055665,
2019-06-14,AAPL,46.23427200317383,-0.007262361491202074,46.5273770904541,
2019-06-17,AAPL,46.51012420654297,0.005966400927653881,46.52234275817871,
2019-06-18,AAPL,47.603973388671875,0.023518517759086643,46.53292465209961,
2019-06-19,AAPL,47.46484375,-0.0029226476020378644,46.52590873718262,
2019-06-20,AAPL,47.84626388549805,0.008035845172208012,46.52938873291016,
2019-06-21,AAPL,47.68313980102539,-0.003409337975960547,46.52425346374512,
2019-06-24,AAPL,47.63516616821289,-0.0010060921535932632,46.52614013671875,
2019-06-25,AAPL,46.913124084472656,-0.015157753017812636,46.51396835327149,
2019-06-26,AAPL,47.92781066894531,0.021629055925706187,46.52036979675293,
2019-06-27,AAPL,47.913414001464844,-0.0003003823308331821,46.52638763427734,
2019-06-28,AAPL,47.47684097290039,-0.009111707810073977,46.505130767822266,
2019-07-01,AAPL,48.34761047363281,0.018340931765646662,46.49780059814453,
2019-07-02,AAPL,48.63065719604492,0.005854409755503331,46.492929229736326,
2019-07-03,AAPL,49.033660888671875,0.00828702953781435,46.48201934814453,
2019-07-05,AAPL,48.990478515625,-0.0008806679383968063,46.47177505493164,
2019-07-08,AAPL,47.98058319091797,-0.020614114319886356,46.45031784057617,
2019-07-09,AAPL,48.27324295043945,0.006099545692410002,46.43939712524414,
2019-07-10,AAPL,48.75059509277344,0.009888545147548111,46.43654220581055,
2019-07-11,AAPL,48.395572662353516,-0.007282422496470153,46.44541679382324,
2019-07-12,AAPL,48.76738739013672,0.007682825252989245,46.41465270996094,
2019-07-15,AAPL,49.22555923461914,0.009395045931352985,46.39959945678711,
2019-07-16,AAPL,49.05524444580078,-0.003459885300776455,46.3687141418457,
2019-07-17,AAPL,48.779388427734375,-0.0056233746500068404,46.34793975830078,
2019-07-18,AAPL,49.33349609375,0.011359463164170691,46.365106430053714,
2019-07-19,AAPL,48.59708023071289,-0.014927299326965904,46.36735359191894,
2019-07-22,AAPL,49.707706451416016,0.022853764370831975,46.40223182678223,
2019-07-23,AAPL,50.09632110595703,0.007817996087203127,46.45817176818848,
2019-07-24,AAPL,50.05553436279297,-0.000814166435052055,46.568275985717776,
2019-07-25,AAPL,49.65974044799805,-0.00790709598515682,46.65635940551758,
2019-07-26,AAPL,49.832454681396484,0.0034779528012092165,46.737054672241214,
2019-07-29,AAPL,50.297821044921875,0.009338620112147922,46.8310871887207,
2019-07-30,AAPL,50.08192825317383,-0.004292289154141038,46.92598342895508,
2019-07-31,AAPL,51.10382080078125,0.020404416987332308,47.069671173095706,
2019-08-01,AAPL,49.99796676635742,-0.021639361149429437,47.17440216064453,
2019-08-02,AAPL,48.940101623535156,-0.021158163246231876,47.27630256652832,
2019-08-05,AAPL,46.37819290161133,-0.05234784229977596,47.34193336486816,
2019-08-06,AAPL,47.25615692138672,0.018930535340994092,47.42843399047852,
2019-08-07,AAPL,47.74549865722656,0.010355089531590478,47.52827140808105,
2019-08-08,AAPL,48.798580169677734,0.02205614229754782,47.65324821472168,
2019-08-09,AAPL,48.39645767211914,-0.008240454868981284,47.765768966674806,
2019-08-12,AAPL,48.273643493652344,-0.0025376687545780596,47.89132972717285,
2019-08-13,AAPL,50.317970275878906,0.04234871524655848,48.066268844604494,
2019-08-14,AAPL,48.82023620605469,-0.029765391203432356,48.180836563110354,
2019-08-15,AAPL,48.577056884765625,-0.0049811172617576505,48.27662750244141,
2019-08-16,AAPL,49.723209381103516,0.02359452321405131,48.382484130859375,
2019-08-19,AAPL,50.65025329589844,0.018644088471635012,48.48322967529297,
2019-08-20,AAPL,50.65266418457031,4.759874857462876e-05,48.57236518859863,
2019-08-21,AAPL,51.201656341552734,0.010838366862244042,48.6617822265625,
2019-08-22,AAPL,51.158321380615234,-0.0008463585757543246,48.75330642700195,
2019-08-23,AAPL,48.793766021728516,-0.04622034685803211,48.79773178100586,
2019-08-26,AAPL,49.72080612182617,0.018999150417797983,48.86746246337891,
2019-08-27,AAPL,49.15975570678711,-0.011284016869404168,48.92045509338379,
2019-08-28,AAPL,49.4896354675293,0.006710362083769406,48.95816833496094,
2019-08-29,AAPL,50.32759475708008,0.016932015797541666,49.01542335510254,
2019-08-30,AAPL,50.262577056884766,-0.0012918896782001532,49.063749618530274,
2019-09-03,AAPL,49.53056716918945,-0.014563715801258259,49.100698165893554,
2019-09-04,AAPL,50.37094497680664,0.016966852100574137,49.15541374206543,
2019-09-05,AAPL,51.35576629638672,0.019551376692129585,49.24426658630371,
2019-09-06,AAPL,51.3509521484375,-9.37411374885011e-05,49.31272941589356,
2019-09-09,AAPL,51.570072174072266,0.004267107355699462,49.385862579345705,
2019-09-10,AAPL,52.179264068603516,0.011812895907435506,49.47991104125977,
2019-09-11,AAPL,53.83832550048828,0.0317954164647376,49.58972534179688,
2019-09-12,AAPL,53.717918395996094,-0.0022364570846672427,49.691470565795896,
2019-09-13,AAPL,52.672889709472656,-0.019454005622848713,49.764255142211915,
2019-09-16,AAPL,52.949806213378906,0.005257287106016584,49.84344169616699,
2019-09-17,AAPL,53.142433166503906,0.00363791611151032,49.94667869567871,
2019-09-18,AAPL,53.640872955322266,0.009379318166645945,50.05403129577637,
2019-09-19,AAPL,53.20503616333008,-0.008125087605401204,50.1431201171875,
2019-09-20,AAPL,52.42728042602539,-0.014618084929349795,50.22375427246094,
2019-09-23,AAPL,52.66566848754883,0.004547023221237012,50.30171989440918,
2019-09-24,AAPL,52.41523742675781,-0.004755110264103468,50.365513458251954,
2019-09-25,AAPL,53.221893310546875,0.0153897210694931,50.448846435546876,
2019-09-26,AAPL,52.947383880615234,-0.005157829097320765,50.53220634460449,
2019-09-27,AAPL,52.689754486083984,-0.004865762491913617,50.59933151245117,
2019-09-30,AAPL,53.929813385009766,0.023535104898871673,50.705986175537106,
2019-10-01,AAPL,54.07910919189453,0.002768335314252468,50.79341423034668,
2019-10-02,AAPL,52.72345733642578,-0.025067939833445685,50.84595695495605,
2019-10-03,AAPL,53.171329498291016,0.008494741894625513,50.90827285766601,
2019-10-04,AAPL,54.66181945800781,0.02803183546058796,51.00831443786621,
2019-10-07,AAPL,54.673858642578125,0.0002202485151370226,51.105142517089845,
2019-10-08,AAPL,54.03334426879883,-0.011715185093603142,51.179852981567386,
2019-10-09,AAPL,54.6666374206543,0.011720413763490756,51.271547164916996,
2019-10-10,AAPL,55.40345764160156,0.01347842588666115,51.3575399017334,
2019-10-11,AAPL,56.877098083496094,0.026598347912279108,51.49512252807617,
2019-10-14,AAPL,56.795223236083984,-0.0014395046542620138,51.652224960327146,
2019-10-15,AAPL,56.66279220581055,-0.0023317283167099134,51.85791694641113,
2019-10-16,AAPL,56.43403244018555,-0.0040372130761593406,52.04147445678711,46.43324903488159
2019-10-17,AAPL,56.65314865112305,0.003882696335225422,52.21962745666504,46.52863874435425
2019-10-18,AAPL,56.92525100708008,0.00480295204124781,52.382160873413085,46.644102783203124
2019-10-21,AAPL,57.912479400634766,0.01734253913842032,52.572481307983395,46.75728157043457
2019-10-22,AAPL,57.780059814453125,-0.0022865466571646564,52.76260963439941,46.87019088745117
2019-10-23,AAPL,58.5554084777832,0.013418966090030349,52.9273583984375,46.983621997833254
2019-10-24,AAPL,58.651710510253906,0.0016446308714119784,53.12398788452148,47.09448902130127
2019-10-25,AAPL,59.37408447265625,0.012316332398797591,53.339928436279294,47.208384895324706
2019-10-28,AAPL,59.968841552734375,0.010017115806678856,53.544841079711915,47.32705104827881
2019-10-29,AAPL,58.58188247680664,-0.023127995139077262,53.70347366333008,47.44150684356689
2019-10-30,AAPL,58.57465744018555,-0.00012333227126926083,53.861913528442386,47.55227407455445
2019-10-31,AAPL,59.89900588989258,0.02260958079113662,54.03586051940918,47.66743835449219
2019-11-01,AAPL,61.59899139404297,0.028380863403231427,54.24467391967774,47.79000804901123
2019-11-04,AAPL,62.00351333618164,0.006567022170070658,54.5088688659668,47.913458251953124
2019-11-05,AAPL,61.91442108154297,-0.001436890425154047,54.75274116516113,48.04065069198609
2019-11-06,AAPL,61.94090270996094,0.00042771341402181307,55.00836410522461,48.16723791122436
2019-11-07,AAPL,62.65578842163086,0.011541415775249142,55.27168716430664,48.298850994110104
2019-11-08,AAPL,62.8272705078125,0.0027368913631360403,55.52168067932129,48.425301704406735
2019-11-11,AAPL,63.32478332519531,0.00791873995737169,55.7829248046875,48.55597692489624
2019-11-12,AAPL,63.266815185546875,-0.0009154099959687301,56.057649765014645,48.68828960418701
2019-11-13,AAPL,63.873016357421875,0.009581660940212622,56.32769119262695,48.81105825424194
2019-11-14,AAPL,63.43104553222656,-0.006919523304209196,56.56919677734375,48.930201301574705
2019-11-15,AAPL,64.18457794189453,0.011879552092281642,56.82586929321289,49.05301681518554
2019-11-18,AAPL,64.50820922851562,0.005042197004303306,57.084632034301755,49.171823234558104
2019-11-19,AAPL,64.31256866455078,-0.0030328010388848137,57.327298126220704,49.286165657043455
2019-11-20,AAPL,63.56387710571289,-0.011641450098860195,57.5218091583252,49.3966932106018
2019-11-21,AAPL,63.27890396118164,-0.004483256174844574,57.71302886962891,49.50972192764282
2019-11-22,AAPL,63.22332763671875,-0.0008782757125026519,57.92403762817383,49.62223377227783
2019-11-25,AAPL,64.33187866210938,0.01753389242275194,58.15167907714844,49.74145929336548
2019-11-26,AAPL,63.829551696777344,-0.007808367729635335,58.3654214477539,49.85642875671387
2019-11-27,AAPL,64.68690490722656,0.013431916528602317,58.586342086791994,49.976533298492434
2019-11-29,AAPL,64.54440307617188,-0.002202947122900145,58.81312942504883,50.09518461227417
2019-12-02,AAPL,63.79815673828125,-0.011561751326601422,59.04054695129395,50.210558643341066
2019-12-03,AAPL,62.660614013671875,-0.017830338410495306,59.240445861816404,50.31963563919067
2019-12-04,AAPL,63.21369552612305,0.008826621333944962,59.456415023803714,50.430163803100584
2019-12-05,AAPL,64.14110565185547,0.014671031617652597,59.67479927062988,50.54648788452148
2019-12-06,AAPL,65.38005065917969,0.01931592844764718,59.923452606201174,50.666724605560304
2019-12-09,AAPL,64.46472930908203,-0.014000009802212388,60.15895210266113,50.78087936401367
2019-12-10,AAPL,64.84150695800781,0.005844710013739318,60.37718597412109,50.89679851531982
2019-12-11,AAPL,65.39454650878906,0.00852909774505095,60.60349472045898,51.014837684631345
2019-12-12,AAPL,65.56120300292969,0.0025484769455237366,60.86024963378906,51.135765113830566
2019-12-13,AAPL,66.45238494873047,0.013593129853961994,61.12587074279785,51.25897401809692
2019-12-16,AAPL,67.58989715576172,0.01711770326842088,61.38443229675293,51.38681901931763
2019-12-17,AAPL,67.72273254394531,0.0019653142521798284,61.645409774780276,51.515710582733156
2019-12-18,AAPL,67.56090545654297,-0.002389553423547075,61.915960998535155,51.64499969482422
2019-12-19,AAPL,67.6285400390625,0.0010010905280575244,62.17519905090332,51.777040538787844
2019-12-20,AAPL,67.48846435546875,-0.0020712510356255542,62.41689918518066,51.90789108276367
2019-12-23,AAPL,68.58976745605469,0.01631839027756299,62.65115257263184,52.03709138870239
2019-12-24,AAPL,68.65496826171875,0.0009505908546174613,62.888347473144535,52.164216136932374
2019-12-26,AAPL,70.01712036132812,0.019840546636286094,63.15543403625488,52.297195796966555
2019-12-27,AAPL,69.99053955078125,-0.0003796330156068395,63.4265641784668,52.4276290512085
2019-12-30,AAPL,70.40595245361328,0.005935272188188012,63.7016202545166,52.557283840179444
2019-12-31,AAPL,70.92036437988281,0.007306369821620473,63.98152252197266,52.687240562438966
2020-01-02,AAPL,72.53851318359375,0.022816419766872098,64.27404319763184,52.82706825256348
2020-01-03,AAPL,71.83330535888672,-0.0097218400785547,64.55510810852051,52.9614224243164
2020-01-06,AAPL,72.40570068359375,0.007968383493524023,64.83211395263672,53.090358657836916
2020-01-07,AAPL,72.06513977050781,-0.004703509666651229,65.1003825378418,53.222419052124025
2020-01-08,AAPL,73.22441864013672,0.016086541611112448,65.37738922119141,53.36303575515747
2020-01-09,AAPL,74.77973937988281,0.021240465525438346,65.67360717773437,53.513758983612064
2020-01-10,AAPL,74.94881439208984,0.0022609735418857024,66.00094581604004,53.6633203125
2020-01-13,AAPL,76.55004119873047,0.02136427133141705,66.36045349121093,53.82058908462525
2020-01-14,AAPL,75.51637268066406,-0.013503173896182719,66.67280082702636,53.97121990203858
2020-01-15,AAPL,75.1927261352539,-0.0042857798106744616,66.94467552185058,54.118691215515135
2020-01-16,AAPL,76.13463592529297,0.012526607804387746,67.22729797363282,54.267550525665285
2020-01-17,AAPL,76.97753143310547,0.011071117600661928,67.52856018066406,54.41903522491455
2020-01-21,AAPL,76.45585632324219,-0.006776978946338663,67.81885925292968,54.5675053024292
2020-01-22,AAPL,76.7287826538086,0.0035697243310246485,68.10031913757324,54.715774822235105
2020-01-23,AAPL,77.0982666015625,0.00481545431811381,68.38573905944824,54.86218795776367
2020-01-24,AAPL,76.87608337402344,-0.00288181871438542,68.6567650604248,55.00820705413818
2020-01-27,AAPL,74.61553192138672,-0.02940513295453029,68.8837393951416,55.141585197448734
2020-01-28,AAPL,76.72634887695312,0.02828924355575624,69.14080604553223,55.28751277923584
2020-01-29,AAPL,78.33241271972656,0.020932363735293835,69.43883338928222,55.44156627655029
2020-01-30,AAPL,78.2188949584961,-0.0014491799408328232,69.71951972961426,55.59462205886841
2020-01-31,AAPL,74.75077819824219,-0.04433860593522998,69.92437110900879,55.7303133392334
2020-02-03,AAPL,74.54548645019531,-0.002746349308932028,70.12902946472168,55.86034235000611
2020-02-04,AAPL,77.00650024414062,0.0330135855453777,70.39788192749023,56.00180425643921
2020-02-05,AAPL,77.63442993164062,0.008154242635481701,70.68499244689941,56.14560527801514
2020-02-06,AAPL,78.54255676269531,0.011697475357960618,70.99137702941894,56.29042228698731
2020-02-07,AAPL,77.47493743896484,-0.013592877132280301,71.25423820495605,56.43028350830078
2020-02-10,AAPL,77.84290313720703,0.004749480417871599,71.53450523376465,56.57423080444336
2020-02-11,AAPL,77.37324523925781,-0.006033406759269888,71.78823204040528,56.71700063705444
2020-02-12,AAPL,79.21068572998047,0.023747750078736196,72.08155769348144,56.86858736038208
2020-02-13,AAPL,78.64663696289062,-0.00712086711397264,72.37852729797363,57.022061328887936
2020-02-14,AAPL,78.6659927368164,0.000246110637062813,72.69863487243653,57.16386333465576
2020-02-18,AAPL,77.22557830810547,-0.01831050977173787,72.97887252807617,57.30010011672974
2020-02-19,AAPL,78.3440170288086,0.014482749695196917,73.26293075561523,57.43882265090942
2020-02-20,AAPL,77.54029083251953,-0.010258935229138344,73.50613555908203,57.577433567047116
2020-02-21,AAPL,75.78515625,-0.02263513024874353,73.73254409790039,57.7139835357666
2020-02-24,AAPL,72.18533325195312,-0.0475003704705943,73.8794206237793,57.83248659133911
2020-02-25,AAPL,69.7402572631836,-0.033872199221347654,73.96633483886718,57.94136890411377
2020-02-26,AAPL,70.84660339355469,0.01586380913675156,74.0720428466797,58.05910530090332
2020-02-27,AAPL,66.21549224853516,-0.06536814643453814,74.06730499267579,58.16743114471436
2020-02-28,AAPL,66.17674255371094,-0.0005852058711393049,74.03904190063477,58.27203701019287
2020-03-02,AAPL,72.33782196044922,0.09310037286494977,74.13134368896485,58.404737663269046
2020-03-03,AAPL,70.04045104980469,-0.03175891737382719,74.18093460083008,58.52695894241333
2020-03-04,AAPL,73.28925323486328,0.04638465538647685,74.29414886474609,58.666719627380374
2020-03-05,AAPL,70.91197967529297,-0.03243686426920034,74.36261917114258,58.80168235778809
2020-03-06,AAPL,69.97024536132812,-0.013280327502871336,74.39022872924805,58.92772649765015
2020-03-09,AAPL,64.43614959716797,-0.07909213031313445,74.30585235595703,59.03068183898926
2020-03-10,AAPL,69.07693481445312,0.07202145451423947,74.28704864501952,59.16058324813843
2020-03-11,AAPL,66.67787170410156,-0.034730306386576926,74.22079528808594,59.27931697845459
2020-03-12,AAPL,60.0931282043457,-0.09875455426917612,74.01453880310059,59.36601448059082
2020-03-13,AAPL,67.2927474975586,0.11980769695880533,73.94198646545411,59.48972951889038
2020-03-16,AAPL,58.63576126098633,-0.12864664556735994,73.66393142700196,59.569056224823
2020-03-17,AAPL,61.21398162841797,0.043970101384990024,73.45154495239258,59.66514810562134
2020-03-18,AAPL,59.71546173095703,-0.024480026582117675,73.19774017333984,59.75587034225464
2020-03-19,AAPL,59.25791549682617,-0.007662106611388109,72.94159568786621,59.83670066833496
2020-03-20,AAPL,55.495906829833984,-0.06348533584840121,72.58702545166015,59.89524265289307
2020-03-23,AAPL,54.31694030761719,-0.021244206817483624,72.17776947021484,59.94467546463013
2020-03-24,AAPL,59.76631164550781,0.10032544740239047,71.8741194152832,60.01544214248657
2020-03-25,AAPL,59.43707275390625,-0.005508770451728373,71.53186004638673,60.08164806365967
2020-03-26,AAPL,62.564823150634766,0.05262288756511757,71.27282905578613,60.16081815719605
2020-03-27,AAPL,59.97450256347656,-0.04140218826994191,70.96846458435058,60.22778011322021
2020-03-30,AAPL,61.68606185913086,0.028538115740814884,70.67949310302734,60.3033479309082
2020-03-31,AAPL,61.560157775878906,-0.0020410458936327425,70.37114562988282,60.37997735977173
2020-04-01,AAPL,58.32105255126953,-0.05261690907943961,70.00844955444336,60.43903200149536
2020-04-02,AAPL,59.29423904418945,0.01668671003604416,69.65975868225098,60.49748332977295
2020-04-03,AAPL,58.44208526611328,-0.014371611674467988,69.28663505554199,60.55236953735351
2020-04-06,AAPL,63.540435791015625,0.0872376559064798,69.01992210388184,60.630840396881105
2020-04-07,AAPL,62.80448532104492,-0.011582395695101,68.783701171875,60.7064471244812
2020-04-08,AAPL,64.41194915771484,0.02559472987403466,68.53741317749024,60.79033103942871
2020-04-09,AAPL,64.87675476074219,0.0072161393826051246,68.26830001831054,60.88014919281006
2020-04-13,AAPL,66.15013885498047,0.019627740304433816,68.02692489624023,60.97126083374023
2020-04-14,AAPL,69.49092864990234,0.050503141077992586,67.92172790527344,61.07914840698242
2020-04-15,AAPL,68.85665130615234,-0.009127484062639413,67.80795120239257,61.18604745864868
2020-04-16,AAPL,69.40377044677734,0.007945770383058326,67.65589660644531,61.291328258514405
2020-04-17,AAPL,68.46204376220703,-0.013568811586288088,67.47244888305664,61.39048519134521
2020-04-20,AAPL,67.04100799560547,-0.020756549008927094,67.24241790771484,61.48052192687988
2020-04-21,AAPL,64.96873474121094,-0.03091053246887887,66.99229385375976,61.560413208007816
2020-04-22,AAPL,66.84008026123047,0.028803785812878013,66.77223739624023,61.65471069335938
2020-04-23,AAPL,66.58102416992188,-0.0038757597282368383,66.55639297485351,61.74624959945679
2020-04-24,AAPL,68.50321960449219,0.02887001902621189,66.34224365234375,61.84501272201538
2020-04-27,AAPL,68.5516357421875,0.0007067717105100346,66.14034362792968,61.94579303741455
2020-04-28,AAPL,67.4404296875,-0.016209767172683964,65.91583236694336,62.039158248901366
2020-04-29,AAPL,69.6555404663086,0.03284544284597235,65.76443161010742,62.14130815505982
2020-04-30,AAPL,71.12500762939453,0.02109619928649753,65.62005142211915,62.251656970977784
2020-05-01,AAPL,69.97994232177734,-0.016099334759775208,65.4688444519043,62.357659740448
2020-05-04,AAPL,70.9700698852539,0.014148733631757171,65.37254272460937,62.46584260940552
2020-05-05,AAPL,72.03524780273438,0.015008832867188682,65.369541015625,62.58303344726563
2020-05-06,AAPL,72.77845001220703,0.01031720209400655,65.43030487060547,62.69838716506958
2020-05-07,AAPL,73.53134155273438,0.010344979048070746,65.48399963378907,62.81556226730347
2020-05-08,AAPL,75.28150939941406,0.02380165803753931,65.66531997680664,62.94169214248657
2020-05-11,AAPL,76.46607971191406,0.01573520937545414,65.8711067199707,63.075723838806155
2020-05-12,AAPL,75.59220886230469,-0.011428215659828322,65.93619445800782,63.20452260971069
2020-05-13,AAPL,74.67950439453125,-0.012074054740694007,66.02897552490235,63.32643102645874
